appeal_id,region,dept_name,sla_days_limit,category,priority,description_length,created_at,closed_at,status,processing_time_days,is_sla_breached,day_of_week,hour_of_day
APP-21609,Almaty,Healthcare Board,7,Service Quality,Low,78,2025-10-15 11:00:00,2025-10-28 11:52:29,Closed,13.03644675925926,True,Wednesday,11
APP-21610,Astana,Education Ministry,10,Information Request,Medium,101,2025-12-16 10:00:00,,In Progress,,False,Tuesday,10
APP-21611,Astana,Housing Administration,21,Information Request,Low,69,2025-10-30 11:00:00,,In Progress,,False,Thursday,11
APP-21612,Astana,Housing Administration,21,Infrastructure,Medium,155,2025-12-02 23:00:00,2025-12-03 23:00:00,Closed,1.0,False,Tuesday,23
APP-21613,Almaty,Healthcare Board,7,Service Quality,High,248,2026-02-15 14:00:00,2026-02-20 17:26:35,Closed,5.143460648148148,False,Sunday,14
APP-21614,Karaganda,Housing Administration,21,Service Quality,Medium,80,2026-02-16 03:00:00,,In Progress,,False,Monday,3
APP-21615,Astana,Housing Administration,21,Financial Support,Medium,88,2026-02-05 10:00:00,2026-02-14 23:17:42,Closed,9.553958333333334,False,Thursday,10
APP-21616,Almaty,Dept of Transportation,14,Service Quality,Low,96,2025-12-22 14:00:00,2026-01-04 15:53:51,Closed,13.0790625,False,Monday,14
APP-21617,Aktobe,Housing Administration,21,Information Request,Low,115,2025-11-30 06:00:00,2025-12-13 04:51:35,Closed,12.952488425925926,False,Sunday,6
APP-21618,Shymkent,Education Ministry,10,Financial Support,High,210,2026-02-17 20:00:00,,In Progress,,False,Tuesday,20
APP-21619,Aktobe,Public Utilities,5,Service Quality,Low,47,2026-02-21 15:00:00,2026-03-03 20:35:49,Closed,10.23320601851852,True,Saturday,15
APP-21620,Shymkent,Education Ministry,10,Financial Support,Low,74,2026-01-01 03:00:00,2026-01-08 07:33:51,Closed,7.190173611111111,False,Thursday,3
APP-21621,Astana,Public Utilities,5,Financial Support,Medium,87,2026-03-11 14:00:00,2026-03-22 06:51:15,Closed,10.702256944444445,True,Wednesday,14
APP-21622,Astana,Dept of Transportation,14,Service Quality,Medium,83,2026-01-10 08:00:00,2026-01-19 23:11:54,Closed,9.633263888888889,False,Saturday,8
APP-21623,Almaty,Public Utilities,5,Information Request,Low,97,2026-01-03 04:00:00,2026-01-14 10:11:24,Closed,11.257916666666667,True,Saturday,4
APP-21624,Almaty,Public Utilities,5,Information Request,Medium,94,2026-01-16 16:00:00,,In Progress,,False,Friday,16
APP-21625,Astana,Dept of Transportation,14,Infrastructure,Medium,64,2026-02-05 14:00:00,2026-02-12 01:44:23,Closed,6.4891550925925925,False,Thursday,14
APP-21626,Shymkent,Education Ministry,10,Infrastructure,Medium,101,2026-03-29 23:00:00,,In Progress,,False,Sunday,23
APP-21627,Almaty,Healthcare Board,7,Information Request,Medium,128,2026-03-11 14:00:00,,In Progress,,False,Wednesday,14
APP-21628,Astana,Public Utilities,5,Infrastructure,High,144,2025-12-19 11:00:00,2025-12-23 15:29:57,Closed,4.187465277777778,False,Friday,11
APP-21629,Almaty,Healthcare Board,7,Information Request,Medium,62,2026-03-26 21:00:00,2026-04-05 10:02:12,Closed,9.543194444444444,True,Thursday,21
APP-21630,Shymkent,Education Ministry,10,Infrastructure,Medium,92,2025-12-29 13:00:00,2026-01-02 12:32:56,Closed,3.9812037037037036,False,Monday,13
APP-21631,Astana,Public Utilities,5,Financial Support,Medium,90,2026-01-22 10:00:00,2026-01-26 21:32:07,Closed,4.480636574074074,False,Thursday,10
APP-21632,Almaty,Education Ministry,10,Financial Support,Low,101,2026-03-10 13:00:00,,In Progress,,False,Tuesday,13
APP-21633,Almaty,Education Ministry,10,Information Request,Low,93,2025-12-11 01:00:00,2025-12-22 06:21:17,Closed,11.223113425925925,True,Thursday,1
APP-21634,Almaty,Public Utilities,5,Infrastructure,Low,113,2026-03-13 05:00:00,2026-03-30 12:49:11,Closed,17.32582175925926,True,Friday,5
APP-21635,Astana,Public Utilities,5,Service Quality,High,305,2026-03-07 04:00:00,2026-03-15 15:22:03,Closed,8.473645833333334,True,Saturday,4
APP-21636,Astana,Education Ministry,10,Information Request,Medium,111,2026-01-10 02:00:00,2026-01-12 18:59:22,Closed,2.7078935185185187,False,Saturday,2
APP-21637,Almaty,Housing Administration,21,Infrastructure,Low,121,2026-03-10 08:00:00,2026-03-21 09:09:50,Closed,11.04849537037037,False,Tuesday,8
APP-21638,Astana,Public Utilities,5,Infrastructure,Medium,114,2026-01-25 14:00:00,2026-01-30 22:33:52,Closed,5.356851851851852,True,Sunday,14
APP-21639,Almaty,Healthcare Board,7,Infrastructure,Medium,95,2025-12-28 12:00:00,2025-12-31 19:08:57,Closed,3.2978819444444443,False,Sunday,12
APP-21640,Astana,Public Utilities,5,Information Request,Low,111,2026-03-05 19:00:00,2026-03-20 08:47:16,Closed,14.57449074074074,True,Thursday,19
APP-21641,Aktobe,Healthcare Board,7,Financial Support,Low,83,2026-03-26 03:00:00,2026-04-05 21:43:07,Closed,10.77994212962963,True,Thursday,3
APP-21642,Astana,Education Ministry,10,Infrastructure,Low,88,2026-01-19 23:00:00,2026-01-31 07:20:48,Closed,11.347777777777777,True,Monday,23
APP-21643,Astana,Housing Administration,21,Financial Support,Low,120,2026-02-17 01:00:00,2026-02-28 14:35:48,Closed,11.566527777777777,False,Tuesday,1
APP-21644,Almaty,Education Ministry,10,Infrastructure,High,131,2025-12-29 03:00:00,2025-12-30 03:00:00,Closed,1.0,False,Monday,3
APP-21645,Karaganda,Dept of Transportation,14,Infrastructure,Medium,43,2025-12-28 19:00:00,2026-01-06 09:26:31,Closed,8.601747685185185,False,Sunday,19
APP-21646,Aktobe,Dept of Transportation,14,Information Request,High,200,2025-11-09 17:00:00,,In Progress,,False,Sunday,17
APP-21647,Aktobe,Dept of Transportation,14,Service Quality,Medium,129,2025-12-13 03:00:00,2025-12-19 09:25:19,Closed,6.267581018518518,False,Saturday,3
APP-21648,Almaty,Healthcare Board,7,Service Quality,Low,75,2025-10-11 19:00:00,2025-10-22 04:00:19,Closed,10.375219907407407,True,Saturday,19
APP-21649,Astana,Healthcare Board,7,Service Quality,Medium,73,2025-10-06 08:00:00,,In Progress,,False,Monday,8
APP-21650,Almaty,Housing Administration,21,Financial Support,High,211,2025-12-23 04:00:00,2026-01-01 21:50:09,Closed,9.743159722222222,False,Tuesday,4
APP-21651,Astana,Education Ministry,10,Infrastructure,Medium,147,2025-12-09 21:00:00,2025-12-16 01:12:47,Closed,6.175543981481481,False,Tuesday,21
APP-21652,Almaty,Housing Administration,21,Service Quality,Medium,105,2026-02-06 19:00:00,2026-02-15 04:45:02,Closed,8.406273148148149,False,Friday,19
APP-21653,Astana,Dept of Transportation,14,Information Request,Low,110,2025-10-18 16:00:00,2025-11-02 06:00:12,Closed,14.583472222222222,True,Saturday,16
APP-21654,Almaty,Public Utilities,5,Information Request,Low,76,2025-12-31 20:00:00,2026-01-14 04:57:26,Closed,13.373217592592592,True,Wednesday,20
APP-21655,Almaty,Public Utilities,5,Information Request,Low,122,2025-11-14 13:00:00,2025-11-23 02:49:08,Closed,8.575787037037037,True,Friday,13
APP-21656,Almaty,Healthcare Board,7,Information Request,Low,124,2026-03-10 14:00:00,2026-03-18 03:18:56,Closed,7.554814814814815,True,Tuesday,14
APP-21657,Almaty,Housing Administration,21,Service Quality,Medium,111,2026-03-08 01:00:00,2026-03-16 09:42:44,Closed,8.36300925925926,False,Sunday,1
APP-21658,Astana,Public Utilities,5,Information Request,Medium,128,2026-01-12 19:00:00,,In Progress,,False,Monday,19
APP-21659,Almaty,Healthcare Board,7,Information Request,Low,101,2026-03-19 04:00:00,2026-04-02 19:43:18,Closed,14.655069444444445,True,Thursday,4
APP-21660,Karaganda,Public Utilities,5,Information Request,Medium,98,2026-02-10 03:00:00,2026-02-17 04:27:18,Closed,7.060625,True,Tuesday,3
APP-21661,Aktobe,Education Ministry,10,Financial Support,Low,94,2025-10-07 05:00:00,,In Progress,,False,Tuesday,5
APP-21662,Almaty,Education Ministry,10,Infrastructure,Low,129,2025-11-18 06:00:00,2025-12-01 15:38:56,Closed,13.402037037037037,True,Tuesday,6
APP-21663,Almaty,Housing Administration,21,Financial Support,Low,91,2026-01-29 22:00:00,2026-02-04 16:54:05,Closed,5.78755787037037,False,Thursday,22
APP-21664,Almaty,Education Ministry,10,Service Quality,Medium,78,2025-12-31 10:00:00,2026-01-07 22:13:22,Closed,7.509282407407407,False,Wednesday,10
APP-21665,Astana,Public Utilities,5,Financial Support,Low,69,2025-10-01 03:00:00,2025-10-13 09:56:08,Closed,12.288981481481482,True,Wednesday,3
APP-21666,Astana,Healthcare Board,7,Infrastructure,Medium,82,2025-10-23 04:00:00,2025-10-24 04:00:00,Closed,1.0,False,Thursday,4
APP-21667,Almaty,Public Utilities,5,Information Request,Low,55,2025-10-16 18:00:00,2025-10-28 19:48:43,Closed,12.075497685185185,True,Thursday,18
APP-21668,Almaty,Education Ministry,10,Information Request,High,195,2025-10-22 12:00:00,2025-11-01 08:13:34,Closed,9.84275462962963,False,Wednesday,12
APP-21669,Aktobe,Healthcare Board,7,Service Quality,Medium,127,2026-02-05 22:00:00,,In Progress,,False,Thursday,22
APP-21670,Aktobe,Dept of Transportation,14,Infrastructure,High,180,2026-01-27 05:00:00,2026-02-01 13:55:32,Closed,5.371898148148148,False,Tuesday,5
APP-21671,Astana,Dept of Transportation,14,Service Quality,Medium,111,2026-01-19 10:00:00,2026-01-20 10:00:00,Closed,1.0,False,Monday,10
APP-21672,Aktobe,Public Utilities,5,Service Quality,Low,114,2026-01-15 03:00:00,,In Progress,,False,Thursday,3
APP-21673,Almaty,Education Ministry,10,Service Quality,Medium,61,2026-03-28 03:00:00,2026-04-06 13:16:20,Closed,9.428009259259259,False,Saturday,3
APP-21674,Almaty,Dept of Transportation,14,Infrastructure,Medium,106,2026-03-24 16:00:00,2026-04-07 13:08:51,Closed,13.881145833333333,False,Tuesday,16
APP-21675,Almaty,Education Ministry,10,Infrastructure,Medium,49,2026-01-22 03:00:00,,In Progress,,False,Thursday,3
APP-21676,Almaty,Education Ministry,10,Financial Support,Low,39,2026-02-10 22:00:00,,In Progress,,False,Tuesday,22
APP-21677,Shymkent,Housing Administration,21,Information Request,High,264,2026-03-29 01:00:00,2026-04-02 04:12:16,Closed,4.133518518518518,False,Sunday,1
APP-21678,Astana,Healthcare Board,7,Service Quality,High,165,2025-10-30 17:00:00,2025-11-07 06:01:37,Closed,7.542789351851852,True,Thursday,17
APP-21679,Almaty,Public Utilities,5,Infrastructure,Low,83,2026-02-24 12:00:00,2026-03-10 13:35:35,Closed,14.066377314814815,True,Tuesday,12
APP-21680,Aktobe,Education Ministry,10,Service Quality,Low,65,2026-03-26 06:00:00,,In Progress,,False,Thursday,6
APP-21681,Almaty,Public Utilities,5,Financial Support,Medium,120,2026-01-23 22:00:00,2026-01-28 11:46:31,Closed,4.573969907407408,False,Friday,22
APP-21682,Shymkent,Education Ministry,10,Financial Support,Medium,87,2025-10-16 16:00:00,2025-10-25 11:01:56,Closed,8.793009259259259,False,Thursday,16
APP-21683,Astana,Housing Administration,21,Service Quality,Medium,31,2026-02-01 08:00:00,2026-02-02 08:00:00,Closed,1.0,False,Sunday,8
APP-21684,Almaty,Housing Administration,21,Infrastructure,High,242,2026-03-15 01:00:00,2026-03-17 17:28:15,Closed,2.686284722222222,False,Sunday,1
APP-21685,Astana,Education Ministry,10,Service Quality,Low,68,2026-03-05 18:00:00,2026-03-18 12:23:31,Closed,12.76633101851852,True,Thursday,18
APP-21686,Shymkent,Education Ministry,10,Service Quality,Low,125,2026-01-14 23:00:00,2026-01-24 01:36:20,Closed,9.108564814814814,False,Wednesday,23
APP-21687,Astana,Healthcare Board,7,Financial Support,Medium,138,2026-03-21 00:00:00,2026-03-26 02:51:14,Closed,5.118912037037037,False,Saturday,0
APP-21688,Astana,Housing Administration,21,Infrastructure,Medium,45,2026-03-01 19:00:00,2026-03-02 19:00:00,Closed,1.0,False,Sunday,19
APP-21689,Almaty,Healthcare Board,7,Service Quality,Low,123,2026-01-12 09:00:00,2026-01-27 09:44:53,Closed,15.031168981481482,True,Monday,9
APP-21690,Shymkent,Dept of Transportation,14,Infrastructure,High,154,2026-02-19 23:00:00,2026-02-26 18:29:24,Closed,6.812083333333334,False,Thursday,23
APP-21691,Karaganda,Education Ministry,10,Service Quality,High,221,2025-11-10 15:00:00,,In Progress,,False,Monday,15
APP-21692,Astana,Housing Administration,21,Infrastructure,Medium,49,2026-02-10 18:00:00,2026-02-20 06:53:34,Closed,9.537199074074074,False,Tuesday,18
APP-21693,Aktobe,Dept of Transportation,14,Financial Support,Medium,79,2025-11-19 03:00:00,2025-11-23 05:27:08,Closed,4.102175925925926,False,Wednesday,3
APP-21694,Astana,Dept of Transportation,14,Information Request,Medium,97,2026-01-25 19:00:00,2026-01-29 02:52:02,Closed,3.327800925925926,False,Sunday,19
APP-21695,Astana,Healthcare Board,7,Service Quality,High,105,2026-03-28 18:00:00,,In Progress,,False,Saturday,18
APP-21696,Shymkent,Public Utilities,5,Infrastructure,Medium,104,2025-10-15 17:00:00,2025-10-17 22:02:42,Closed,2.2102083333333336,False,Wednesday,17
APP-21697,Almaty,Housing Administration,21,Information Request,Low,50,2025-11-22 10:00:00,2025-12-01 15:21:00,Closed,9.222916666666666,False,Saturday,10
APP-21698,Almaty,Healthcare Board,7,Information Request,High,195,2025-11-14 02:00:00,2025-11-21 19:37:55,Closed,7.734664351851852,True,Friday,2
APP-21699,Almaty,Housing Administration,21,Service Quality,High,264,2026-01-05 14:00:00,2026-01-10 09:34:20,Closed,4.815509259259259,False,Monday,14
APP-21700,Aktobe,Public Utilities,5,Service Quality,High,188,2025-12-09 22:00:00,2025-12-12 10:26:31,Closed,2.518414351851852,False,Tuesday,22
APP-21701,Karaganda,Dept of Transportation,14,Financial Support,Medium,106,2026-01-17 12:00:00,2026-01-21 17:30:05,Closed,4.229224537037037,False,Saturday,12
APP-21702,Almaty,Education Ministry,10,Infrastructure,Low,71,2025-10-11 12:00:00,2025-10-21 02:44:19,Closed,9.614108796296296,False,Saturday,12
APP-21703,Almaty,Housing Administration,21,Service Quality,Medium,84,2025-10-28 11:00:00,2025-11-02 07:39:54,Closed,4.861041666666667,False,Tuesday,11
APP-21704,Almaty,Healthcare Board,7,Financial Support,Medium,93,2025-12-04 16:00:00,,In Progress,,False,Thursday,16
APP-21705,Karaganda,Housing Administration,21,Infrastructure,Medium,34,2026-01-26 00:00:00,2026-01-31 18:26:55,Closed,5.768692129629629,False,Monday,0
APP-21706,Astana,Housing Administration,21,Infrastructure,Low,84,2026-01-08 03:00:00,2026-01-17 09:10:08,Closed,9.257037037037037,False,Thursday,3
APP-21707,Astana,Education Ministry,10,Service Quality,Medium,78,2026-03-25 22:00:00,2026-04-01 09:42:39,Closed,6.487951388888889,False,Wednesday,22
APP-21708,Aktobe,Dept of Transportation,14,Information Request,High,141,2025-11-28 06:00:00,,In Progress,,False,Friday,6
APP-21709,Astana,Public Utilities,5,Information Request,Low,122,2025-12-27 17:00:00,,In Progress,,False,Saturday,17
APP-21710,Aktobe,Education Ministry,10,Financial Support,Low,119,2026-03-25 20:00:00,2026-04-07 01:10:57,Closed,12.2159375,True,Wednesday,20
APP-21711,Astana,Education Ministry,10,Financial Support,Medium,83,2026-02-25 22:00:00,2026-03-02 21:37:42,Closed,4.9845138888888885,False,Wednesday,22
APP-21712,Astana,Public Utilities,5,Infrastructure,Medium,142,2026-02-12 09:00:00,2026-02-14 23:46:49,Closed,2.6158449074074075,False,Thursday,9
APP-21713,Astana,Public Utilities,5,Service Quality,Low,70,2025-10-16 04:00:00,2025-10-29 21:30:51,Closed,13.729756944444444,True,Thursday,4
APP-21714,Almaty,Housing Administration,21,Infrastructure,Medium,156,2025-12-23 03:00:00,2025-12-26 18:40:51,Closed,3.6533680555555557,False,Tuesday,3
APP-21715,Almaty,Education Ministry,10,Infrastructure,Low,82,2026-01-28 04:00:00,2026-02-10 12:23:13,Closed,13.349456018518518,True,Wednesday,4
APP-21716,Astana,Education Ministry,10,Financial Support,High,135,2025-10-29 23:00:00,2025-11-04 02:03:21,Closed,5.127326388888889,False,Wednesday,23
APP-21717,Almaty,Dept of Transportation,14,Infrastructure,Medium,58,2025-11-02 04:00:00,2025-11-09 01:16:37,Closed,6.886539351851852,False,Sunday,4
APP-21718,Almaty,Healthcare Board,7,Information Request,Low,92,2025-11-30 23:00:00,2025-12-10 18:35:21,Closed,9.816215277777777,True,Sunday,23
APP-21719,Astana,Healthcare Board,7,Financial Support,Medium,90,2025-12-28 22:00:00,2026-01-09 17:14:59,Closed,11.80207175925926,True,Sunday,22
APP-21720,Aktobe,Healthcare Board,7,Infrastructure,Medium,115,2026-02-26 02:00:00,2026-03-03 16:47:50,Closed,5.616550925925926,False,Thursday,2
APP-21721,Almaty,Dept of Transportation,14,Infrastructure,Medium,116,2025-11-02 12:00:00,2025-11-09 19:14:35,Closed,7.301793981481482,False,Sunday,12
APP-21722,Karaganda,Dept of Transportation,14,Infrastructure,Medium,163,2025-10-23 04:00:00,2025-11-05 16:03:02,Closed,13.502106481481482,False,Thursday,4
APP-21723,Shymkent,Public Utilities,5,Service Quality,Medium,122,2026-02-28 23:00:00,2026-03-13 10:34:26,Closed,12.48224537037037,True,Saturday,23
APP-21724,Karaganda,Healthcare Board,7,Information Request,Medium,115,2025-10-02 22:00:00,2025-10-09 01:42:49,Closed,6.154733796296297,False,Thursday,22
APP-21725,Almaty,Healthcare Board,7,Information Request,Low,74,2026-03-03 00:00:00,,In Progress,,False,Tuesday,0
APP-21726,Karaganda,Education Ministry,10,Service Quality,Medium,146,2025-10-17 10:00:00,2025-10-29 01:15:26,Closed,11.635717592592593,True,Friday,10
APP-21727,Astana,Education Ministry,10,Information Request,Medium,70,2025-11-11 19:00:00,2025-11-14 17:31:17,Closed,2.938391203703704,False,Tuesday,19
APP-21728,Almaty,Housing Administration,21,Information Request,High,243,2026-02-28 19:00:00,2026-03-06 01:51:32,Closed,5.2857870370370375,False,Saturday,19
APP-21729,Shymkent,Dept of Transportation,14,Infrastructure,Low,110,2026-01-28 22:00:00,2026-02-09 09:02:39,Closed,11.460173611111111,False,Wednesday,22
APP-21730,Almaty,Dept of Transportation,14,Infrastructure,Medium,79,2026-03-03 23:00:00,2026-03-09 04:30:57,Closed,5.229826388888889,False,Tuesday,23
APP-21731,Karaganda,Education Ministry,10,Financial Support,Low,124,2025-11-03 20:00:00,2025-11-08 15:36:56,Closed,4.817314814814814,False,Monday,20
APP-21732,Astana,Housing Administration,21,Infrastructure,Low,107,2025-10-03 06:00:00,2025-10-12 16:56:28,Closed,9.45587962962963,False,Friday,6
APP-21733,Almaty,Education Ministry,10,Service Quality,Medium,83,2025-10-22 19:00:00,,In Progress,,False,Wednesday,19
APP-21734,Astana,Education Ministry,10,Service Quality,High,240,2026-01-02 14:00:00,2026-01-12 18:13:30,Closed,10.176041666666666,True,Friday,14
APP-21735,Astana,Housing Administration,21,Financial Support,Medium,135,2025-12-25 09:00:00,2026-01-01 20:49:46,Closed,7.492893518518518,False,Thursday,9
APP-21736,Shymkent,Housing Administration,21,Financial Support,High,200,2025-11-08 13:00:00,2025-11-11 08:45:32,Closed,2.823287037037037,False,Saturday,13
APP-21737,Karaganda,Housing Administration,21,Service Quality,Medium,86,2025-10-23 17:00:00,2025-10-29 01:10:33,Closed,5.340659722222222,False,Thursday,17
APP-21738,Almaty,Dept of Transportation,14,Information Request,Medium,132,2026-02-02 21:00:00,2026-02-11 14:54:21,Closed,8.74607638888889,False,Monday,21
APP-21739,Almaty,Public Utilities,5,Financial Support,Medium,121,2026-03-11 19:00:00,2026-03-18 10:22:32,Closed,6.6406481481481485,True,Wednesday,19
APP-21740,Almaty,Public Utilities,5,Service Quality,High,215,2026-01-05 11:00:00,2026-01-11 06:03:25,Closed,5.794039351851852,True,Monday,11
APP-21741,Almaty,Housing Administration,21,Infrastructure,High,205,2025-11-04 01:00:00,2025-11-06 14:49:59,Closed,2.576377314814815,False,Tuesday,1
APP-21742,Almaty,Public Utilities,5,Service Quality,Low,128,2025-12-15 12:00:00,2025-12-24 15:11:17,Closed,9.132835648148149,True,Monday,12
APP-21743,Astana,Dept of Transportation,14,Financial Support,Medium,76,2025-10-27 09:00:00,2025-11-05 08:50:11,Closed,8.99318287037037,False,Monday,9
